PrimaryKey,Filename,Quality,Piece,Composer,Performer,Instrument,License,Link,Chunks
292,"String Quartet no. 15 in Am, Op. 132 - 1.mp3",High,"String Quartet no. 15 in Am, Op. 132 - 1",Beethoven L.,European Archive,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2623-string-quartet-no-15-in-a-minor-op-132/,151
293,"String Quartet no. 15 in Am, Op. 132 - 2.mp3",High,"String Quartet no. 15 in Am, Op. 132 - 2",Beethoven L.,European Archive,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2623-string-quartet-no-15-in-a-minor-op-132/,396
294,"String Quartet no. 15 in Am, Op. 132 - 4.mp3",High,"String Quartet no. 15 in Am, Op. 132 - 4",Beethoven L.,European Archive,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2623-string-quartet-no-15-in-a-minor-op-132/,60
295,Flower Duet' from Lakme (String quartet arr.).mp3,High,Flower Duet' from Lakme (String quartet arr.),Delibes L.,Quator Quatre Saisons,String Quartet,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/44105-lakme-flower-duet-string-quartet-arr/,112
296,Kwartet Japonski I.mp3,High,Kwartet Japonski I,Zolnowsky M.,Maciej Zolnowsky,String Quartet,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/43691-kwartet-japonski-i/,18
297,"String Quartet No. 15 In D Minor, K 421 - III. Minuetto.m4a",High,"String Quartet No. 15 In D Minor, K 421 - III. Minuetto",Mozart W. A.,Musopen String Quartet,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2998-string-quartet-no-15-in-d-minor-k-421/,171
298,"String Quartet No. 15 In D Minor, K 421 - IV. Allegretto Ma Non Troppo.m4a",High,"String Quartet No. 15 In D Minor, K 421 - IV. Allegretto Ma Non Troppo",Mozart W. A.,Musopen String Quartet,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2998-string-quartet-no-15-in-d-minor-k-421/,119
299,"String Quartet No. 15 In D Minor, K 421 - II. Andante.m4a",High,"String Quartet No. 15 In D Minor, K 421 - II. Andante",Mozart W. A.,Musopen String Quartet,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2998-string-quartet-no-15-in-d-minor-k-421/,82
300,"String Quartet No. 15 In D Minor, K 421 - I. Allegro Moderato.m4a",High,"String Quartet No. 15 In D Minor, K 421 - I. Allegro Moderato",Mozart W. A.,Musopen String Quartet,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2998-string-quartet-no-15-in-d-minor-k-421/,175
301,"String Quartet no. 12  in F major 'American', Op. 96 - III.mp3",High,"String Quartet no. 12  in F major 'American', Op. 96 - III",Dvorak A.,European Archive,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/4887-string-quartet-no-12-in-f-major-american-op-96/,85
302,"String Quartet no. 12  in F major 'American', Op. 96 - IV.mp3",High,"String Quartet no. 12  in F major 'American', Op. 96 - IV",Dvorak A.,European Archive,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/4887-string-quartet-no-12-in-f-major-american-op-96/,174
303,"String Quartet no. 12  in F major 'American', Op. 96 - I.mp3",High,"String Quartet no. 12  in F major 'American', Op. 96 - I",Dvorak A.,European Archive,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/4887-string-quartet-no-12-in-f-major-american-op-96/,180
304,"String Quartet no. 12  in F major 'American', Op. 96 - II.mp3",High,"String Quartet no. 12  in F major 'American', Op. 96 - II",Dvorak A.,European Archive,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/4887-string-quartet-no-12-in-f-major-american-op-96/,192
305,Quartettsatz.mp3,High,Quartettsatz,Schubert F.,US Army Strings,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/7052-quartettsatz-d-703/,231
306,"The Gordion Knot Untied, Z.597.mp3",High,"The Gordion Knot Untied, Z.597",Purcell H.,Unknown,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/11144-the-gordion-knot-untied-z597/,70
307,Meditation.m4a,High,Meditation,Suk J.,Musopen String Quartet,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/43982-meditation-on-the-old-czech-chorale-st-wenceslas-op-35a/,123
308,"Chacony in G minor, Z. 730.mp3",High,"Chacony in G minor, Z. 730",Purcell H.,The London Baroque Orchestra,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/11135-chacony-in-g-minor-z-730/,154
309,"String Sextet in D Minor ''Souvenir de Florence'', Op. 70 - III. Allegro Moderato.mp3",High,"String Sextet in D Minor ''Souvenir de Florence'', Op. 70 - III. Allegro Moderato",Tchaikovsky P. I.,US Army Band,String Quartet,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/2236-souvenir-de-florence-op-70/,145
310,"Trio Sonata for Flutes and Piano, in A minor - IV. Allegro.mp3",High,"Trio Sonata for Flutes and Piano, in A minor - IV. Allegro",Telemann G. P.,"Emily Stark, Hannah Yi, Steve Lightburn",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/43815-trio-sonata-in-a-minor/,74
311,"Trio Sonata for Flutes and Piano, in A minor - I. Largo.mp3",High,"Trio Sonata for Flutes and Piano, in A minor - I. Largo",Telemann G. P.,"Emily Stark, Hannah Yi, Steve Lightburn",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/43815-trio-sonata-in-a-minor/,54
312,"Trio Sonata for Flutes and Piano, in A minor - II. Vivace.mp3",High,"Trio Sonata for Flutes and Piano, in A minor - II. Vivace",Telemann G. P.,"Emily Stark, Hannah Yi, Steve Lightburn",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/43815-trio-sonata-in-a-minor/,102
313,"Trio Sonata for Flutes and Piano, in A minor - III. Affettuoso.mp3",High,"Trio Sonata for Flutes and Piano, in A minor - III. Affettuoso",Telemann G. P.,"Emily Stark, Hannah Yi, Steve Lightburn",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/43815-trio-sonata-in-a-minor/,71
314,"Trio in A Minor, Op. 114 - IV. Allegro.m4a",High,"Trio in A Minor, Op. 114 - IV. Allegro",Brahms J.,"Paul Pitman, Michael Arnold, Bang-Eun Lee",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/6756-clarinet-trio-in-a-minor-op-114/,120
315,"Trio in A Minor, Op. 114 - I. Allegro.m4a",High,"Trio in A Minor, Op. 114 - I. Allegro",Brahms J.,"Paul Pitman, Michael Arnold, Bang-Eun Lee",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/6756-clarinet-trio-in-a-minor-op-114/,141
316,"Trio in A Minor, Op. 114 - II. Adagio.m4a",High,"Trio in A Minor, Op. 114 - II. Adagio",Brahms J.,"Paul Pitman, Michael Arnold, Bang-Eun Lee",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/6756-clarinet-trio-in-a-minor-op-114/,139
317,"Trio in A Minor, Op. 114 - III. Andantino grazioso.m4a",High,"Trio in A Minor, Op. 114 - III. Andantino grazioso",Brahms J.,"Paul Pitman, Michael Arnold, Bang-Eun Lee",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/6756-clarinet-trio-in-a-minor-op-114/,112
318,"Piano Quartet no. 1, Op. 23 - II. Andantino con variazioni.mp3",High,"Piano Quartet no. 1, Op. 23 - II. Andantino con variazioni",Dvorak A.,Carl Banner,Chamber Group,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/4872-piano-quartet-no-1-op-23/,224
319,"Piano Quartet no. 1, Op. 23 - III. Finale. Allegretto scherzando.mp3",High,"Piano Quartet no. 1, Op. 23 - III. Finale. Allegretto scherzando",Dvorak A.,Carl Banner,Chamber Group,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/4872-piano-quartet-no-1-op-23/,182
320,"Piano Quartet no. 1, Op. 23 - I. Allegro moderato.mp3",High,"Piano Quartet no. 1, Op. 23 - I. Allegro moderato",Dvorak A.,Carl Banner,Chamber Group,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/4872-piano-quartet-no-1-op-23/,526
321,Flute Duet in C minor - IV. Allegretto.mp3,High,Flute Duet in C minor - IV. Allegretto,Frohlich J. F.,Marko Zuppan,Chamber Group,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/42773-flute-duet-in-c-minor/,17
322,Flute Duet in C minor - III. Scherzo - Allegro molto.mp3,High,Flute Duet in C minor - III. Scherzo - Allegro molto,Frohlich J. F.,Marko Zuppan,Chamber Group,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/42773-flute-duet-in-c-minor/,18
323,Flute Duet in C minor - II. Andantino.mp3,High,Flute Duet in C minor - II. Andantino,Frohlich J. F.,Marko Zuppan,Chamber Group,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/42773-flute-duet-in-c-minor/,25
324,Flute Duet in C minor - I. Allegro.mp3,High,Flute Duet in C minor - I. Allegro,Frohlich J. F.,Marko Zuppan,Chamber Group,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/42773-flute-duet-in-c-minor/,117
325,Trio Sonata in G minor.mp3,High,Trio Sonata in G minor,Fux J. J.,"Jörg-Wolfgang Jahn, Gudurn Hermann, Marga Scheurich",Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/42981-trio-sonata-in-g-minor/,99
326,"Piano Quartet no. 2, Op. 45 - III. Adagio non troppo.flac",Low,"Piano Quartet no. 2, Op. 45 - III. Adagio non troppo",Fauré G.,European Archive,Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/7925-piano-quartet-no-2-op-45/,225
327,"Piano Quartet no. 2, Op. 45 - IV. Allegro molto.flac",Low,"Piano Quartet no. 2, Op. 45 - IV. Allegro molto",Fauré G.,European Archive,Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/7925-piano-quartet-no-2-op-45/,240
328,"Piano Quartet no. 2, Op. 45 - II. Allegro molto.flac",Low,"Piano Quartet no. 2, Op. 45 - II. Allegro molto",Fauré G.,European Archive,Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/7925-piano-quartet-no-2-op-45/,73
329,"Piano Quartet no. 2, Op. 45 - I. Allegro molto moderato.flac",Low,"Piano Quartet no. 2, Op. 45 - I. Allegro molto moderato",Fauré G.,European Archive,Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/7925-piano-quartet-no-2-op-45/,220
330,Concerto No. 10 in F Major - Preludio _ Sarabanda.mp3,High,Concerto No. 10 in F Major - Preludio _ Sarabanda,Geminiani F.,Unknown,Chamber Group,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/45664-concerto-no-10-in-f-major/,74
331,"Salut d'amour, Op. 12.mp3",High,"Salut d'amour, Op. 12",Elgar E.,Emanuel Salvador,Violin & Piano,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/5232-salut-damour-op-12/,48
332,FAE Sonata 4th m (Schumann).mp3,High,FAE Sonata 4th m (Schumann),Schumann R.,Olivier Colbentson,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9172-f-a-e-sonata/,167
333,FAE Sonata 2nd m (Schumann).mp3,High,FAE Sonata 2nd m (Schumann),Schumann R.,Olivier Colbentson,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9172-f-a-e-sonata/,43
334,FAE Sonata 1st m (Dietrich).mp3,High,FAE Sonata 1st m (Dietrich),Dietrich A.,Olivier Colbentson,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9172-f-a-e-sonata/,192
335,FAE Sonata 3nd m (Brahms).mp3,High,FAE Sonata 3nd m (Brahms),Brahms J.,Olivier Colbentson,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9172-f-a-e-sonata/,80
336,Elegy no. 2.mp3,Mid,Elegy no. 2,Liszt F.,Mauro Tortorelli,Violin & Piano,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/945-elegy-no-2-violin-and-piano-arr-s-131bis/,104
337,"Fantasiestücke, Op. 73 - II. Lebhaft, leicht (Cello and Piano).m4a",High,"Fantasiestücke, Op. 73 - II. Lebhaft, leicht (Cello and Piano)",Schumann R.,"Paul Pitman, Michael Arnold, Bang-Eun Lee",Cello & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9066-fantasiestucke-op-73/,59
338,"Fantasiestücke, Op. 73 - III. Rasch und mit Feuer (Cello and Piano).m4a",High,"Fantasiestücke, Op. 73 - III. Rasch und mit Feuer (Cello and Piano)",Schumann R.,"Paul Pitman, Michael Arnold, Bang-Eun Lee",Cello & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9066-fantasiestucke-op-73/,86
339,"Fantasiestücke, Op. 73 - I. Zart und mit Ausdruck (Cello and Piano).m4a",High,"Fantasiestücke, Op. 73 - I. Zart und mit Ausdruck (Cello and Piano)",Schumann R.,"Paul Pitman, Michael Arnold, Bang-Eun Lee",Cello & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9066-fantasiestucke-op-73/,68
340,Chaconne for Violin and Piano in G Minor.m4a,High,Chaconne for Violin and Piano in G Minor,Vitali T.,"Paul Pitman, Bang-Eun Lee",Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/43841-chaconne-for-violin-and-piano-in-g-minor/,173
341,Violin Sonata in A - I. Allegretto ben moderato.mp3,High,Violin Sonata in A - I. Allegretto ben moderato,Franck C.,Stefano Ligarotti,Violin & Piano,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/8247-violin-sonata-in-a-major/,133
342,Violin Sonata in A - II. Allegro molto.mp3,High,Violin Sonata in A - II. Allegro molto,Franck C.,Stefano Ligarotti,Violin & Piano,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/8247-violin-sonata-in-a-major/,150
343,Violin Sonata in A - III. Recitativo-Fantasia_ Ben moderato.mp3,High,Violin Sonata in A - III. Recitativo-Fantasia_ Ben moderato,Franck C.,Stefano Ligarotti,Violin & Piano,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/8247-violin-sonata-in-a-major/,129
344,Violin Sonata in A - IV. Allegretto poco mosso.mp3,High,Violin Sonata in A - IV. Allegretto poco mosso,Franck C.,Stefano Ligarotti,Violin & Piano,https://creativecommons.org/licenses/by/3.0/,https://musopen.org/music/8247-violin-sonata-in-a-major/,130
345,Cello Sonata - I. Prologue - lent.m4a,High,Cello Sonata - I. Prologue - lent,Debussy C.,"Paul Pitman, Bang-Eun Lee",Cello & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/4516-cello-sonata/,86
346,Cello Sonata - II. Serenade - Moderement anime.m4a,High,Cello Sonata - II. Serenade - Moderement anime,Debussy C.,"Paul Pitman, Bang-Eun Lee",Cello & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/4516-cello-sonata/,60
347,Cello Sonata - III. Finale - Anime.m4a,High,Cello Sonata - III. Finale - Anime,Debussy C.,"Paul Pitman, Bang-Eun Lee",Cello & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/4516-cello-sonata/,84
348,"12 Violin Sonatas, Op. 5 no. 8 - III. Sarabande.flac",High,"12 Violin Sonatas, Op. 5 no. 8 - III. Sarabande",Corelli A.,European Archive,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9350-12-violin-sonatas-op-5/,161
349,"12 Violin Sonatas, Op. 5 no. 8 - IV. Giga.flac",High,"12 Violin Sonatas, Op. 5 no. 8 - IV. Giga",Corelli A.,European Archive,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9350-12-violin-sonatas-op-5/,110
350,"12 Violin Sonatas, Op. 5 no. 8 - I. Preludio.flac",High,"12 Violin Sonatas, Op. 5 no. 8 - I. Preludio",Corelli A.,European Archive,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9350-12-violin-sonatas-op-5/,93
351,"12 Violin Sonatas, Op. 5 no. 8 - II. Allemanda.flac",High,"12 Violin Sonatas, Op. 5 no. 8 - II. Allemanda",Corelli A.,European Archive,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/9350-12-violin-sonatas-op-5/,72
352,"Cello Sonata in G Minor, Op. 65 - IV. Finale. Allegro.m4a",High,"Cello Sonata in G Minor, Op. 65 - IV. Finale. Allegro",Chopin F.,Yeonjin Kim and Christopher Harding,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/659-cello-sonata-in-g-minor-op-65/,115
353,"Cello Sonata in G Minor, Op. 65 - I. Allegro Moderato.m4a",High,"Cello Sonata in G Minor, Op. 65 - I. Allegro Moderato",Chopin F.,Yeonjin Kim and Christopher Harding,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/659-cello-sonata-in-g-minor-op-65/,211
354,"Cello Sonata in G Minor, Op. 65 - II. Scherzo.m4a",High,"Cello Sonata in G Minor, Op. 65 - II. Scherzo",Chopin F.,Yeonjin Kim and Christopher Harding,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/659-cello-sonata-in-g-minor-op-65/,75
355,"Cello Sonata in G Minor, Op. 65 - III. Largo.m4a",High,"Cello Sonata in G Minor, Op. 65 - III. Largo",Chopin F.,Yeonjin Kim and Christopher Harding,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/659-cello-sonata-in-g-minor-op-65/,61
356,"Richard Strauss, Sonate Es-Dur fur Violine und Klavier, Op. 18, III. Finale. Andante - Allegro.wmv.mp3",High,"Richard Strauss, Sonate Es-Dur fur Violine und Klavier, Op. 18, III. Finale. Andante - Allegro.wmv",Strauss J.,Olivier Colbentson,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/1917-violin-sonata-in-e-flat-major-op-18/,334
357,"Richard Strauss, Sonate Es-Dur fur Violine und Klavier, Op. 18, I. Allegro, ma non troppo.wmv.mp3",High,"Richard Strauss, Sonate Es-Dur fur Violine und Klavier, Op. 18, I. Allegro, ma non troppo",Strauss J.,Olivier Colbentson,Violin & Piano,https://creativecommons.org/publicdomain/mark/1.0/,https://musopen.org/music/1917-violin-sonata-in-e-flat-major-op-18/,257
